id,speed
135,22.945456475498304
136,40.334721324782635
137,47.38974983584477
138,49.203125546200795
139,47.6453237594003
140,46.97005126320364
141,44.44510881638022
142,28.046764358393254
143,15.61867216781797
144,21.14965915310153
145,18.033736513880307
146,17.053700930424057
147,49.36847471886733
148,49.593432847907096
149,48.073950885102676
150,48.24316489481893
151,13.518381725621811
152,14.763482262828301
153,14.023889144853563
154,8.207666241211076
155,22.37591085944331
156,36.913145109514275
157,41.41735288306188
158,35.83519418884071
159,44.167682594192904
160,48.7737963415676
161,49.34689244377118
162,48.714011172913395
163,47.86247218146485
164,44.309670030662126
165,27.091683254603783
166,14.520661507165219
167,20.791321844705735
168,18.537248645261528
169,19.47817219416619
170,13.61174161019213
171,12.750453743350597
172,46.06205197800729
173,48.39908108236274
174,42.64580685028482
175,24.881277889213003
176,21.200184584581578
177,15.649989188026215
178,17.03211231043403
179,10.14464777691358
180,47.20761633723447
181,49.0090980207994
182,49.88259834412527
183,49.244189327733196
184,40.9055745653951
185,19.586106755301
186,19.080034912153423
187,39.45895353186819
188,33.11016816700238
189,48.13051100397229
190,44.10505389043045
191,43.54621821660213
192,37.27858933240762
193,38.93165835088567
194,37.441334724327405
195,37.26277448645974
196,38.47579368867194
197,42.952652600551524
198,38.91119837849184
199,47.7117998874914
200,46.56421898473029
201,27.187907097629882
202,26.458672583886006
203,17.1894211328781
204,17.398285011696807
205,19.46929804007725
206,40.332101820780586
207,41.21896162372953
208,48.48179231486628
209,48.63915623475073
210,47.494623555046765
211,46.887515524920516
212,28.22862141027815
213,13.749823618084303
214,24.4105950521444
215,23.093196633542387
216,17.62646472118903
217,21.9424227727687
218,46.2892720437431
219,47.933000866487305
220,46.57428283967913
221,44.511970525135204
222,28.092851446132784
223,16.19835095932978
224,11.972101901050792
225,24.02994275513134
226,47.94649515289887
227,48.15465922590794
228,15.519487208684772
229,25.187854071182493
230,19.52985980792472
231,19.291184692328848
232,45.00163305785497
233,48.51723626022647
234,47.07583796483601
235,20.122339626938434
236,25.086811048594505
237,21.150575189559618
238,21.98916842037503
239,44.83991160551605
240,36.515772672819956
241,39.69996526734805
242,48.51818733688716
243,49.19071171149076
244,48.672236224028985
245,49.37855930457442
246,28.639337593709367
247,22.254327911169376
248,20.84774571904193
249,20.457651787870596
250,20.083080894752875
251,30.791598634530196
252,42.31058563650426
253,31.75904083078152
254,34.27889057973137
255,46.89687240832147
256,45.982872277234634
257,45.11857968962504
258,44.80894817542922
259,41.04158197253765
260,40.94770874092659
261,39.77569263491137
262,38.63432823096784
263,42.291770526128744
264,30.07606151903394
265,40.45823857005214
266,47.97770175031487
267,44.732477091881634
268,19.050305979326225
269,21.96999208695895
270,18.370700555561505
271,19.05640925792757
272,17.88810628106824
273,14.199301220622626
274,46.941566690947624
275,47.870444779531894
276,48.47146452737003
277,47.40240484012645
278,28.50241174497818
279,14.9550494996091
280,17.55643417437919
281,22.264771189117084
282,20.798336781822375
283,15.777677483832406
284,14.80185246130024
285,13.310090043644493
286,48.1474355579936
287,47.76630904271483
288,12.051873032597701
289,13.769290117361887
290,15.300680215656964
291,10.780609171767214
292,11.536481753261423
293,24.659392594136357
294,46.526714579727596
295,48.09362781184055
296,49.68070528219886
297,34.325391886178245
298,21.202161433165536
299,32.55447580057887
300,24.329610821702726
301,20.108382784852488
302,24.16996606522087
303,43.137071422783976
304,41.67685918015238
305,49.95582338305897
306,48.51479645535116
307,49.045775567350034
308,44.25484195668298
309,29.364517706421754
310,18.063701708486988
311,7.739753854773284
312,40.92711573083197
313,32.29109770282751
314,37.93751166631961
315,48.97640166942285
316,47.3740733480555
317,39.08888662928675
318,32.26525508731411
319,36.32752661160188
320,45.10821833156169
321,46.1892951774147
322,45.834597947580164
323,45.233328615711166
324,43.95164616298399
325,43.81431001307136
326,46.695558815942576
327,39.46469818242818
328,40.29286680713157
329,36.166479954388976
330,33.734592951404764
331,41.24558589610267
332,42.60351638228316
333,34.41737981875527
334,30.446480711546215
335,41.13189881863008
336,46.84548105320478
337,46.78537025724812
338,14.714780087618688
339,21.137481578758013
340,20.783266202427278
341,23.507158178024284
342,44.961552904224945
343,45.18835761978534
344,48.84048155901423
345,48.48256570882063
346,48.08491111259745
347,16.93408135733221
348,36.46058085299923
349,50.14329243836913
350,48.87219141411938
351,48.157928977524335
352,30.781827895968558
353,16.393785694414397
354,25.110313003302597
355,18.784901341030835
356,17.07158501587847
357,22.573632436735487
358,37.66323332117524
359,44.35997751821919
360,45.742824504737044
361,50.25427927150302
362,17.496806399842498
363,25.3215637429411
364,18.521711672128696
365,15.600338870758247
366,11.019986240257868
367,21.67221588260721
368,42.548697975135006
369,50.32738886787177
370,49.071791505658055
371,48.38636996346541
372,47.526795378927055
373,17.530044415041758
374,17.788524675628388
375,8.922092744093952
376,20.87202988159784
377,36.58980244508297
378,38.67160013866328
379,48.95537790547288
380,29.851979389144944
381,17.888988465713986
382,17.24825322377513
383,29.90676863572806
384,48.33613289728888
385,47.49018132776318
386,46.45664221387738
387,43.9893310766961
388,41.72870259861884
389,38.23868656568688
390,35.47022178133295
391,32.928509736410525
392,50.03404764910388
393,49.997210543045355
394,48.25011616704725
395,17.676184125762635
396,19.215457598129912
397,24.443064671531324
398,22.7189362680351
399,16.362280092009645
400,10.599848270581191
401,33.510016444875646
402,37.42184873256623
403,49.47825813809342
404,47.23489166836394
405,44.90934179719707
406,29.547295607284234
407,19.469330991983277
408,19.954635221829328
409,18.928581610653687
410,18.30353801305967
411,10.38334597611723
412,43.26201624853046
413,38.49654949155992
414,43.67207383846127
415,49.269855153866715
416,48.47096515125087
417,48.534687155512465
418,48.00119049900496
419,31.466226980269933
420,16.493398234470117
421,9.42720332337504
422,41.97236324921548
423,38.22973906602808
424,49.59260927020327
425,49.79258041966905
426,50.69773049548835
427,37.39796733245643
428,31.623592576114586
429,42.436206786617404
430,39.121704483667976
431,47.560005400243966
432,47.14111315243185
433,45.69830405831067
434,29.21398522252436
435,31.76024554376922
436,25.987688591679174
437,22.48450628514352
438,47.614193933627305
439,48.14031983046762
440,48.87536212075659
441,41.47422493225695
442,36.15194852868163
443,36.42633332000585
444,31.710777658023922
445,37.00692130256084
446,31.094878051751508
447,34.70598968999083
448,46.61461886012583
449,46.524596187120025
450,46.4243579709735
451,45.937877081421924
452,45.15252695909988
453,44.69223225901794
454,45.2700794188531
455,43.76513709943438
456,42.60063715250962
457,45.21070992300151
458,48.2496982804001
459,48.80046726331325
460,38.218971270798576
461,27.79515928436387
462,29.95965758933956
463,27.202561998831065
464,32.951708555389274
465,39.84541526197246
466,48.40350549484552
467,49.0329129814827
468,49.37381231566555
469,49.39323787718301
470,24.505529754640605
471,30.644417406765125
472,29.128290985444206
473,25.77398152860813
474,19.807664740743178
475,25.715191766922853
476,48.500730397576085
477,48.34385123766551
478,37.03185920275923
479,31.511748439608052
480,27.9932492470134
481,24.26115654610019
482,26.208215342332892
483,47.82714731249554
484,47.660261085360276
485,48.271556075068496
486,32.311542708121536
487,37.20440703373701
488,31.92192941827757
489,19.0167091768377
490,16.738599194479463
491,37.96205944649799
492,44.10639743900283
493,47.936348000442806
494,48.17274639978851
495,47.47537936216992
496,24.408721802954418
497,32.90871164539614
498,42.30498063264013
499,49.600557910293205
500,50.07059455758746
501,50.608641048317295
502,50.10492309412609
503,50.250218606948636
504,35.86099084975671
505,35.40994069887141
506,31.06841396582244
507,28.729016795357218
508,28.25094687926982
509,45.63957595434705
510,45.713676809265074
511,45.73926774419927
512,45.35718564659955
513,45.19417211091187
514,44.40585097321146
515,42.393048889586474
516,44.514574121101546
517,42.115475520951286
518,47.17149619501183
519,47.42917271175546
520,18.567966441664083
521,27.5669424897813
522,21.822631637967582
523,23.557862402245195
524,17.14670755590125
525,49.493430744626586
526,47.74764736847741
527,47.83112159904209
528,47.1192122115246
529,30.078149594788005
530,19.435430913874946
531,24.57607798410582
532,21.018275426727293
533,17.552891056628255
534,15.047179417490607
535,47.753716654681334
536,27.655269232420892
537,16.813301345682106
538,17.76215019693797
539,18.351381945125812
540,14.948641454721493
541,14.015626326744595
542,46.50696269021063
543,45.764633312951105
544,48.147608151111335
545,45.01062421875663
546,15.202869536786885
547,20.433207795555845
548,21.79131659860133
549,20.76676327271582
550,19.010282274668864
551,39.34033303182752
552,41.61113712470678
553,48.12291318437171
554,47.76039387989611
555,44.22226766145401
556,28.709310567239875
557,17.647144973054623
558,23.918796784275642
559,23.06280058568484
560,18.87610190674125
561,20.104318284010517
562,20.130199141294273
563,18.839842070055013
564,16.19389073587794
565,12.123083143935695
566,44.22562115132328
567,36.076832909332786
568,38.725389647690655
569,50.0223896382756
570,49.222085904989086
571,34.098027450844896
572,43.485185991621954
573,46.340497517671054
574,46.374702657376496
575,47.30771535009764
576,46.49393947164231
577,43.37791980153794
578,43.43120908106191
579,45.708639753271754
580,42.796759481551035
581,38.0929045927306
582,48.802073910985726
583,48.79531160024191
584,16.504934991023603
585,18.763984406018764
586,26.236422574667728
587,24.590930252948198
588,19.67410370378588
589,17.779072117137428
590,19.65462225147882
591,19.165993152700374
592,47.38502274792631
593,47.746338476519696
594,48.54538227301138
595,46.541336622463334
596,44.65803357622259
597,29.381483158085235
598,25.823619116764704
599,20.81587389282916
600,14.750219912733044
601,47.82359688871797
602,47.64876208836442
603,44.46798434212272
604,14.576140961225786
605,19.650327257702166
606,37.45492578551208
607,40.75934328665478
608,48.325368941504024
609,48.873576813464446
610,47.63645649597702
611,47.01671945345748
612,41.382773252635175
613,14.3102745240394
614,20.15239387989099
615,13.20497784774416
616,12.116782433038246
617,14.62737175186162
618,11.041007128493476
619,18.313853545518437
620,40.03391297988107
621,51.118203890606736
622,50.686437273526565
623,49.670987129737725
624,46.33804419017459
625,29.066587985417616
626,20.062959185364075
627,16.619642131010252
628,18.943271198776102
629,12.492988074490011
630,23.163956153499
631,50.46100211818826
632,49.375315979087524
633,48.30966386257658
634,40.25603558102957
635,29.181906066622936
636,25.32482464933893
637,48.431608333233584
638,48.66477754033711
639,47.971201956733886
640,42.31359904375938
641,42.5235140514567
642,43.07540937585267
643,40.49197510920101
644,39.22247422102694
645,39.693779235521724
646,38.275056896062296
647,47.84509065069018
648,47.97596880600706
649,48.27290546473027
650,45.46829056051539
651,16.53894328201669
652,18.624636791794714
653,10.63323343571749
654,21.75120727570194
655,47.526735723300874
656,47.77705963448577
657,47.24101974027475
658,46.656448408291084
659,45.839047628308364
660,43.12248374198789
661,16.27222868641092
662,23.92533654241346
663,16.529413200450374
664,17.985517181149213
665,17.133151255899385
666,16.330917800439398
667,9.72374977861211
668,42.91831232402829
669,37.532787426171765
670,43.08970725741437
671,48.078585787003576
672,43.617954445770835
673,21.58652814933803
674,17.56903371673058
675,34.993632975599084
676,48.38013174477042
677,48.11869650655378
678,46.71064028723865
679,13.866094295875644
680,22.8366752526369
681,19.168970659582747
682,19.595570749141274
683,17.818601965784584
684,44.09070862165738
685,48.1478817486949
686,47.442075373709095
687,47.434927301798616
688,44.973689877572696
689,26.48398254770361
690,15.126052689812227
691,21.343678022281182
692,16.442095839538414
693,15.893881984411738
694,49.34618471615447
695,48.46092242731658
696,38.77980532566015
697,27.726773016524497
698,24.53796762898478
699,19.81659007815807
700,17.407649104826334
701,18.925220105988373
702,40.445990394822125
703,45.46971311356756
704,47.43845844323421
705,47.6514520587927
706,46.70994823335706
707,46.42744847853513
708,42.58428167318985
709,42.50808563055928
710,42.29662381307059
711,42.541096659835006
712,41.786301912453595
713,41.602866181517456
714,38.69014918698182
715,45.66672810810208
716,38.09226411629542
717,45.098639056457884
718,47.97006867813582
719,27.143620914695752
720,12.799321643746836
721,9.865258874908776
722,6.460867046949666
723,39.79546539270345
724,43.28360482625615
725,47.12660352013615
726,46.64610689349599
727,27.93507748752235
728,17.033573301510906
729,16.0653267764395
730,9.83778942914567
731,42.03337319879274
732,48.01594178368557
733,48.706361658610064
734,43.417403703513905
735,10.452775594031316
736,12.624675708186452
737,11.157291282062538
738,12.156215049504315
739,5.597767733702327
740,32.159834640895276
741,39.590061507574205
742,48.44583079462714
743,48.43168507505508
744,48.35024037998753
745,27.884143994032325
746,15.515742006441002
747,19.762508297071975
748,20.655975069965947
749,16.97862177387165
750,15.83267454188972
751,15.431275552751472
752,40.67242375935143
753,48.07647768667836
754,48.01298139671299
755,47.1582309563003
756,46.462385710234116
757,12.9644700057932
758,17.17649500202642
759,15.64218480750413
760,16.27035477973234
761,11.703415301762114
762,24.558179785131102
763,43.89246455151083
764,34.30470415363944
765,38.48408568578343
766,48.914962837419644
767,48.45352980329812
768,40.314294092469495
769,21.30956888177812
770,18.894199217678427
771,19.82144560425236
772,31.16015872455317
773,45.602247250536166
774,45.89782473632191
775,45.53329411628638
776,44.67537903361897
777,44.698268334295406
778,40.317021758652096
779,37.76341044879521
780,48.06679905159308
781,48.30129327964097
782,48.210925009661686
783,14.024915117233032
784,15.870004525113742
785,16.2494358963904
786,13.720398876493483
787,14.9568628587616
788,9.808742623587836
789,24.06417088163488
790,47.51376198540546
791,47.77547791621606
792,46.57391724290805
793,47.44526931390257
794,19.250096287622043
795,18.68770873787628
796,14.038447434967566
797,9.08748145413043
798,23.692486920168516
799,47.007734633112236
800,26.75579290299578
801,13.079127178800501
802,16.04014262792152
803,13.49163313903357
804,14.032459986226595
805,10.526527046926688
806,35.483881694173235
807,42.95712219424057
808,47.72158058341839
809,47.53314204095972
810,47.57482425868426
811,46.858834974361805
812,27.077651321111787
813,13.280379017364929
814,19.420521613558687
815,19.23280474560454
816,17.21420720183211
817,42.39445232258032
818,35.771731041129534
819,50.27501919802978
820,48.58871145556199
821,32.353026669337204
822,35.56216655559202
823,27.31630796923362
824,26.492200865369735
825,27.439592782629482
826,49.815713414174695
827,48.8534349747372
828,37.23524210021438
829,35.84629542944121
830,37.17034106621817
831,34.67755122586552
832,43.036929254596146
833,39.19060642593324
834,48.010500112752624
835,47.93902474419315
836,46.08208778726613
837,43.180518592036634
838,37.15602207005194
839,37.5247595615505
840,48.770807178612046
841,48.67965188948025
842,47.836989731849975
843,38.538397123563435
844,27.675201043086716
845,24.862125615855497
846,33.56041748097032
847,39.00486772214418
848,47.427953831913975
849,48.035803275239424
850,47.98184700162784
851,18.512655022135426
852,29.069831327916567
853,27.81209520051379
854,25.04368831003837
855,26.2105028464617
856,23.827947528449894
857,43.48255514434255
858,48.66609700024499
859,48.81677874470164
860,48.17131978755442
861,48.123891977893685
862,16.899020284920397
863,23.642187404312303
864,24.37205911239031
865,21.771711354765714
866,25.67531964557546
867,46.80114886484528
868,42.42548454023548
869,49.417235255568976
870,47.73871910307922
871,32.17516725229731
872,29.247068674477966
873,24.837725334128507
874,45.85978345370334
875,45.98144645751859
876,48.85195382503672
877,49.0850761840194
878,48.33340920718171
879,19.225752793976945
880,12.508424578061184
881,11.834438105579459
882,23.728622595402523
883,46.44616787742514
884,38.91131014791631
885,46.91988003055003
886,48.51824498423606
887,48.03449099671121
888,48.46720587791898
889,48.00750307648272
890,42.02778285315129
891,28.402419639414163
892,26.23965153892713
893,25.248383991495245
894,36.91779095236128
895,47.62086172147379
896,45.82497642624447
897,45.255866406990535
898,45.30651288894468
899,42.651165886895825
900,48.047389360134254
901,48.14852177802103
902,46.67830513848442
903,28.36761446628698
904,15.564280837660792
905,18.4397144536859
906,23.360008696335797
907,20.167393931599598
908,16.93345757299194
909,12.048371920689771
910,36.29461924873217
911,44.29045072823376
912,47.272142321270984
913,47.28091503927101
914,46.73182167987323
915,23.32307091933368
916,23.227528011231577
917,17.644036716311224
918,18.729825681358868
919,13.952983225390224
920,47.885610250529936
921,48.70380725807925
922,47.92918561151438
923,13.752240171778485
924,23.504044582108744
925,20.726190127999573
926,15.398248615979938
927,17.054109505829423
928,12.329341913966772
929,10.642985233705335
930,21.733102189759208
931,37.087859015512535
932,45.72374296677531
933,47.824744280364946
934,14.574920932606663
935,17.618957017056918
936,17.639919443151
937,16.32416937434204
938,12.089786593765385
939,21.722480585546574
940,45.03146413825344
941,48.31123089523599
942,48.93294144184554
943,48.087999741615285
944,47.69453955325788
945,28.842363229294882
946,15.161003291554785
947,23.83748382219662
948,22.697583154056318
949,17.245468418802353
950,40.709134201258166
951,46.90972866248952
952,48.33539715164048
953,46.90448199957818
954,38.95029432934589
955,22.86482932229569
956,23.310147591039275
957,15.523781637085499
958,38.88118979515242
959,35.455965124106655
960,46.07607692772487
961,47.94359091970186
962,48.25674681245555
963,46.749116851706525
964,46.1708687677654
965,44.936838042486606
966,42.756161525312656
967,39.94906504095962
968,40.79504359375685
969,42.101771085864534
970,39.72425352861106
971,39.49299251054739
972,46.24946534687689
973,14.256778241111292
974,16.946182083181796
975,20.456517096141614
976,16.452535478871166
977,15.474559459639782
978,17.321368073187482
979,13.181118230317512
980,11.354331114291309
981,22.609694889742
982,45.835212973586486
983,48.23063140534419
984,48.87116349039209
985,47.434692253893196
986,25.254431805367307
987,17.099251450065886
988,15.58389143092014
989,8.99730157833445
990,35.57766654782192
991,44.49807018145845
992,48.797833031790006
993,47.45591117850448
994,47.33405118356575
995,46.79628350638671
996,27.15697664019536
997,14.031218099515662
998,17.600970216580528
999,22.367358511340846
1000,17.823940243591956
1001,16.259189305782975
1002,17.637240035450095
1003,10.775430043613763
1004,19.827238121822262
1005,44.933668015669966
1006,48.42434968366511
1007,47.124656508988664
1008,45.17967468895638
1009,28.318017063101482
1010,17.431230078413737
1011,19.114705642150618
1012,12.648083425584613
1013,11.705540093343831
1014,43.4589470396953
1015,48.76845532549219
1016,48.23158678755282
1017,28.76862819515756
1018,18.930049995683863
1019,25.513178673924532
1020,15.732828560453324
1021,16.560296187256185
1022,9.297995776048673
1023,37.720879912105765
1024,45.29762548063606
1025,37.48977306265958
1026,48.478438214672614
1027,28.887328749695477
1028,21.573866212705838
1029,19.356221799828212
1030,20.8483010232208
1031,19.510701157596536
1032,18.94889075409923
1033,42.95826169642094
1034,41.16385636582212
1035,45.1025240518407
1036,47.131229580344545
1037,47.475999323648225
1038,44.06593252650472
1039,40.490924229873244
1040,41.41451718353787
1041,40.75109565468099
1042,38.76659010117758
1043,37.82915151420459
1044,45.64800781629849
1045,38.12128968033784
1046,37.60878636032395
1047,47.6584846340933
1048,47.126803001712894
1049,47.55079698166553
1050,28.162648976364125
1051,21.505360497453808
1052,16.2325983847663
1053,8.747861164660428
1054,44.182360844931566
1055,48.32668561922083
1056,47.97179188075901
1057,46.71132912212328
1058,44.325510941703435
1059,14.149950840124113
1060,21.866080187075166
1061,16.368906401597755
1062,10.756046069321116
1063,36.798686401818514
1064,45.411679022622025
1065,41.68186943022098
1066,48.77549752574891
1067,47.61251160306908
1068,48.256696853289704
1069,47.4026026008201
1070,46.797286485983896
1071,44.592253760386264
1072,13.821639302469855
1073,16.675557634825353
1074,13.859923724321575
1075,19.719600750020085
1076,36.88919865303138
1077,48.68050425694605
1078,44.46430247709313
1079,13.287954659734073
1080,15.802849381202233
1081,16.772722512982945
1082,15.98198052135091
1083,11.851695572226468
1084,46.80654997194616
1085,41.513575248003406
1086,44.85229945402969
1087,47.2747814199297
1088,17.46856866778482
1089,10.673684184023958
1090,36.59645895283802
1091,38.15985890198772
1092,48.4189658976876
1093,48.09117316433516
1094,47.30556048254399
1095,39.680062689517555
1096,26.68277211183398
1097,24.142529498607367
1098,15.272767201608811
1099,15.439902605544717
1100,15.804893908099395
1101,28.471696732849484
1102,40.441048334589055
1103,40.02352010630085
1104,36.68208280025346
1105,36.66018283683394
1106,47.91991182421178
1107,47.33121549023412
1108,45.01067184727607
1109,42.43991216890632
1110,43.0738230051393
1111,40.73701671607461
1112,38.78835673480348
1113,45.28385654416276
1114,45.01078375273872
1115,48.315830478269646
1116,47.79785046416042
1117,47.81702855524732
1118,26.11918288993472
1119,23.893849891859173
1120,37.42328997076995
1121,39.65007189640349
1122,43.15832903389892
1123,49.40055053646701
1124,46.3020103252458
1125,29.261946612707327
1126,27.98056642170685
1127,28.040577847350992
1128,32.85484884492244
1129,39.405199431448764
1130,44.88022093022915
1131,48.10550209189971
1132,47.146626745144154
1133,44.80919120338832
1134,29.58815073424639
1135,16.49699091826912
1136,20.624087711996896
1137,19.947542069617228
1138,20.071047472990365
1139,13.87803068510793
1140,47.58761420834844
1141,42.71553830478625
1142,48.533743378093234
1143,50.03076319595416
1144,47.79929107312438
1145,28.06849579767416
1146,22.170519294378387
1147,21.354924901204278
1148,45.939170986872504
1149,43.81264888446471
1150,14.676407056352005
1151,25.03823593807283
1152,25.02409675319455
1153,19.500585476567686
1154,20.095415694146283
1155,12.775402149800847
1156,10.593776432311465
1157,22.98017145347717
1158,38.959248738646274
1159,37.29021343076285
1160,47.57926842058369
1161,47.25579486028904
1162,48.414200609140416
1163,47.81739417124722
1164,28.3746900420366
1165,21.174129509944898
1166,23.334220618650257
1167,19.033296493458163
1168,44.86584180586968
1169,46.97871605355114
1170,46.119326945567146
1171,41.86704244885871
1172,38.50563924507683
1173,36.867589705140645
1174,46.4878892685137
1175,47.884358377062995
1176,47.473075545381356
1177,28.032676429726507
1178,15.00966275406573
1179,18.744074569539002
1180,19.223144770064984
1181,20.76161302053553
1182,13.89562143104851
1183,46.48805909219357
1184,43.90035967277876
1185,46.79841011949381
1186,46.138182611232
1187,45.631228375729705
1188,22.661841967981807
1189,16.19508672250063
1190,14.547033888610144
1191,15.082396064793858
1192,37.82973570288585
1193,45.67743227487229
1194,47.645951774459796
1195,47.123858270949725
1196,46.280875850868505
1197,43.323014716705124
1198,24.19284582176499
1199,40.4768963796741
1200,48.7582834910563
1201,47.237768549109504
1202,41.06336870528736
1203,13.141884656185361
1204,19.30235065703389
1205,14.96698515984453
1206,16.230663747701854
1207,8.323467888428493
1208,19.13135657779465
1209,36.04492215037213
1210,46.54842893180401
1211,45.169557581152496
1212,21.958966978126323
1213,20.749160384744755
1214,18.989088508268143
1215,15.961848771532306
1216,46.58298964930774
1217,47.797416245604865
1218,46.96267345784707
1219,41.40541203897797
1220,24.716335549232475
1221,22.075308060152892
1222,19.28400120808216
1223,20.97903313392822
1224,19.134713274073324
1225,17.898290071286326
1226,17.802094643494712
1227,39.428217079301206
1228,34.47226121163183
1229,35.8194453545276
1230,47.87259684159915
1231,47.582469717641374
1232,41.22411327005718
1233,40.78619321480708
1234,39.28533675064444
1235,48.553144152642254
1236,15.638036856818761
1237,21.602026096832308
1238,19.302205607263264
1239,13.832725183298042
1240,24.049373414537015
1241,45.83077488223254
1242,41.262692034222404
1243,43.95665718313
1244,49.025005983005
1245,47.555436714043395
1246,16.67923310639469
1247,24.83711560542192
1248,24.616917710408202
1249,12.295738213119709
1250,45.813999280362516
1251,49.33587586110767
1252,47.93893804470679
1253,47.75551579177385
1254,24.117274513169757
1255,16.737344869187424
1256,17.425459019945613
1257,38.9584677195795
1258,48.25781536765395
1259,46.81810773423399
1260,46.70715735640514
1261,44.63388037170538
1262,27.41728723390195
1263,21.80135042416383
1264,16.600550631176013
1265,17.59519684303539
1266,16.771654584216186
1267,17.257953917057712
1268,22.539842312754057
1269,48.43537265840526
1270,48.015349651987364
1271,48.29725604619496
1272,44.96395045990941
1273,13.72781741611496
1274,15.475357737482916
1275,17.603234855355865
1276,18.532841434248198
1277,13.775326013015878
1278,21.181736210962708
1279,37.11817102407746
1280,43.898779024393995
1281,37.24056388176897
1282,46.69061584501066
1283,47.97215840996136
1284,47.92127461902068
1285,25.517519418050018
1286,26.407904690282226
1287,21.62130892382988
1288,20.943175764417376
1289,20.53365153835115
1290,36.414464985710005
1291,48.49677734363113
1292,48.120629705388076
1293,43.84779968744884
1294,43.64088129758251
1295,43.52639328329631
1296,41.64993959183833
1297,38.18595820227695
1298,46.21872449475082
1299,47.171095435709304
1300,46.39552625503716
1301,44.1635965102575
1302,22.779369863941913
1303,13.717274133929852
1304,24.89966021295212
1305,49.091390645215824
1306,48.579871551870156
1307,48.14534300502336
1308,47.96323086753567
1309,37.38040487858562
1310,29.03394685850902
1311,34.39689981871311
1312,25.664230294997864
1313,25.509951367783078
1314,18.461152015889006
1315,31.82958659908469
1316,42.223099500479734
1317,40.65595910124496
1318,43.23620331666122
1319,47.069952952346625
1320,47.21323134807078
1321,44.90013351439985
1322,13.763696705760474
1323,17.78100634068298
1324,20.52842424469634
1325,24.828072105092108
1326,48.350509778855645
1327,24.250722724184484
1328,19.147795746282338
1329,16.68599861155275
1330,17.659552883770374
1331,11.928146454025121
1332,23.53693847339446
1333,39.49923217147023
1334,39.54261692719204
1335,48.39397138113344
1336,47.48162832827465
1337,45.662878363643024
1338,16.162176775892625
1339,19.26355900237443
1340,19.931705817565735
1341,19.18394720402147
1342,49.44832572937865
1343,49.157983157566875
1344,41.44271952266276
1345,28.368698939818227
1346,26.388929628186517
1347,18.675888577896195
1348,18.904056743139485
1349,41.86067498557927
1350,40.4575168955897
1351,39.88832986272898
1352,39.90438088017797
1353,38.38722528998391
1354,39.95041475126766
1355,39.39101988223125
1356,45.67872346993002
1357,36.91064993369537
1358,47.22700227723972
1359,27.949159154459924
1360,29.287164906721205
1361,25.032882733178074
1362,18.126659231576646
